Unnamed: 0,lat,lon,r_summer,p_summer,r_all,p_all
19434,43.05235,-76.05921,0.236229217,0.046802997,0.526379445,0.024145105
19790,43.05235,-76.05921,0.236229217,0.046802997,0.526379445,0.024145105
20134,43.05235,-76.05921,0.236229217,0.046802997,0.526379445,0.024145105
17275,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
17632,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
17985,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
18339,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
18703,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
19067,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
19429,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
19785,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
20129,44.08747,-75.97316,0.022012488,0.06479834,-0.545614679,0.022766757
17719,40.38335,-75.9686,0.341313094,,0.893896103,
18072,40.38335,-75.9686,0.341313094,,0.893896103,
18429,40.38335,-75.9686,0.341313094,,0.893896103,
19154,40.38335,-75.9686,0.341313094,,0.893896103,
19517,40.38335,-75.9686,0.341313094,,0.893896103,
19866,40.38335,-75.9686,0.341313094,,0.893896103,
17162,39.702984,-75.86477,0.41444343,,0.388998046,
17515,39.702984,-75.86477,0.41444343,,0.388998046,
17870,39.702984,-75.86477,0.41444343,,0.388998046,
18222,39.702984,-75.86477,0.41444343,,0.388998046,
20019,39.702984,-75.86477,0.41444343,,0.388998046,
20309,39.702984,-75.86477,0.41444343,,0.388998046,
17388,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
17749,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
18098,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
18455,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
18816,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
19183,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
19547,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
19895,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
20237,41.265556,-75.84639,0.448504044,0.029914387,-0.018841987,0.065067404
17359,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
17720,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
18073,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
18430,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
18792,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
19155,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
19518,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
19867,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
20208,40.51408,-75.78972,-0.125755511,0.05602041,0.891363851,0.007383217
17383,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
17744,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
18094,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
18450,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
18811,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
19178,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
19542,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
19891,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
20232,41.44278,-75.623055,-0.177901971,0.051645915,0.25567397,0.045203204
17382,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
17743,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
18093,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
18449,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
18810,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
19177,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
19541,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
19890,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
20231,41.479115,-75.578186,0.684592851,0.013485051,0.692434896,0.013002308
17045,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
17402,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
17763,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
18111,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
18472,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
18833,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
19200,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
19563,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
19909,39.817223,-75.56389,0.395751483,0.033972956,-0.222208758,0.047961393
17047,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
17404,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
17765,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
18113,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
18474,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
18835,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
19202,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
19565,39.739445,-75.55806,-0.182308377,0.054512775,-0.586879807,0.027541346
17046,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
17403,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
17764,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
18112,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
18473,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
18834,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
19201,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
19564,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
19910,39.773888,-75.49639,0.447954035,0.02995612,0.875391483,0.003453628
17387,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
17748,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
18097,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
18454,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
18815,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
19182,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
19546,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
19894,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
20236,40.611942,-75.4325,-0.474249855,0.020753033,0.61312304,0.018098209
17375,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
17736,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
18086,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
18442,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
19534,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
19883,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
20224,39.835556,-75.3725,0.996763138,0.003415727,-0.475177581,0.045651176
17248,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
17602,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
17956,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
18309,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
18675,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
19038,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
19399,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
19758,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
20101,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
20328,39.80034,-75.21212,0.925485433,0.000541451,0.076595813,0.059022065
17259,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
17613,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
17967,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
18320,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
18686,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
19049,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
19410,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
19768,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
20111,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
20330,39.93456,-75.12522,0.81420684,0.003238129,0.697390109,0.008233581
17717,40.00889,-75.09778,-0.270358859,,-0.148584744,
18070,40.00889,-75.09778,-0.270358859,,-0.148584744,
18427,40.00889,-75.09778,-0.270358859,,-0.148584744,
19152,40.00889,-75.09778,-0.270358859,,-0.148584744,
19515,40.00889,-75.09778,-0.270358859,,-0.148584744,
19864,40.00889,-75.09778,-0.270358859,,-0.148584744,
17718,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
18071,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
18428,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
18791,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
19153,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
19516,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
19865,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
20207,39.99139,-75.08083,0.371331673,0.041911222,0.866670432,0.008888638
17257,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
17611,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
17965,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
18318,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
18684,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
19047,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
19408,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
19766,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
20109,40.92458,-75.06782,-0.265259889,0.044417615,0.523661345,0.024341467
17246,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
17600,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
17954,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
18307,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
18673,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
19036,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
19397,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
19756,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
20099,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
20327,39.42227,-75.02521,0.817241763,0.000106138,-0.199655719,0.046966387
17274,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
17631,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
17984,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
18338,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
18702,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
19066,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
19428,43.68578,-74.98538,0.531177622,0.045361228,0.733523758,0.031716576
17369,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
17730,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
18080,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
18436,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
18799,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
19165,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
19528,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
19877,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
20218,40.107224,-74.882225,-0.804761001,0.006698017,0.477515761,0.027731785
17251,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
17605,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
17959,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
18312,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
18678,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
19041,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
19402,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
19761,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
20104,40.3125,-74.8729,-0.425696394,0.031655568,-0.623088442,0.017433266
17258,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
17612,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
17966,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
18319,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
18685,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
19048,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
19409,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
19767,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
20110,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
20329,39.68425,-74.86149,0.105613799,0.056144555,-0.424028675,0.026805149
17249,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
17603,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
17957,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
18310,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
18676,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
19039,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
19400,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
19759,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
20102,40.515263,-74.80667,0.033284045,0.063841951,-0.294047262,0.042071658
17250,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
17604,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
17958,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
18311,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
18677,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
19040,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
19401,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
19760,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
20103,40.283092,-74.742615,-0.113823765,0.057025909,0.129530953,0.055702562
17253,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
17607,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
17961,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
18314,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
18680,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
19043,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
19404,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
19763,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
20106,40.78763,-74.6763,0.42255337,0.031897172,-0.561004642,0.021678629
17273,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
17630,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
17983,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
18337,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
18701,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
19065,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
19427,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
19784,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
20128,43.44957,-74.51625,0.334654806,0.005245106,0.910115931,0.006429862
17254,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
17608,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
17962,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
18315,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
18681,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
19044,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
19405,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
19764,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
20107,40.06483,-74.44405,-0.429152082,0.031390385,-0.255855304,0.045188324
17252,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
17606,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
17960,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
18313,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
18679,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
19042,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
19403,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
19762,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
20105,40.46218,-74.429436,-0.765593263,0.008755987,-0.377597977,0.035393989
17256,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
17610,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
17964,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
18317,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
18683,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
19046,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
19407,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
19765,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
20108,41.058617,-74.25555,-0.614744019,0.017989599,-0.756431549,0.009260481
17272,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
17629,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
17982,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
18336,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
18700,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
19064,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
19426,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
19783,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
20127,43.9731,-74.2232,-0.683202652,0.013571144,0.075774885,0.060240855
17281,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
17637,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
17991,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
18345,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
18709,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
19073,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
19435,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
19791,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
20135,41.52375,-74.21534,0.299984098,0.041590465,-0.702522405,0.012388722
17247,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
17601,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
17955,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
18308,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
18674,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
19037,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
19398,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
19757,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
20100,40.72099,-74.192894,0.676390163,0.024144331,0.779427179,0.008010367
17284,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
17640,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
17994,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
18348,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
18712,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
19076,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
19438,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
19793,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
20137,41.18208,-74.02819,-0.4211,0.032009025,-0.166149068,0.052628655
17255,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
17609,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
17963,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
18316,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
18682,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
19045,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
19406,40.870438,-73.992,-0.752437923,0.030517036,0.652427895,0.02335057
17279,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
17989,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
18343,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
18707,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
19071,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
19433,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
19789,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
20133,40.81976,-73.94825,0.551341226,0.029910585,-0.330194232,0.044653718
17270,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
17627,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
17980,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
18334,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
18698,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
19062,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
19424,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
20125,44.36608,-73.90312,0.740106894,0.003992874,0.070990089,0.061933994
17276,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
17633,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
17986,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
18340,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
18704,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
19068,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
19430,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
19786,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
20130,40.816,-73.902,0.537389476,0.026997674,0.175915819,0.051811846
17277,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
17634,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
17987,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
18341,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
18705,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
19069,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
19431,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
19787,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
20131,40.8679,-73.87809,-0.639276707,0.016367498,0.794854862,0.007202732
17271,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
17628,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
17981,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
18335,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
18699,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
19063,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
19425,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
19782,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
20126,44.39308,-73.8589,0.598204705,0.019105813,0.165113212,0.052715366
17283,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
17639,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
17993,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
18347,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
18711,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
19075,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
19437,40.73614,-73.82153,-0.172947692,0.059289446,0.200210242,0.058111664
17268,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
17625,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
17978,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
18332,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
18696,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
19060,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
19422,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
19780,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
20123,41.05192,-73.76366,-0.479997302,0.020354622,0.23149331,0.047193845
17264,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
17620,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
17974,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
18327,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
18692,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
19055,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
19417,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
19775,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
20118,42.68075,-73.75733,-0.307600001,0.040974562,0.346577658,0.037848274
17269,41.78555,-73.74136,0.264440762,0.044484662,0.046843153,0.062691951
